id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,customer_type
order_21705,user_1658,2025-05-16,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,215.18,10.0,205.18,RETAIL
order_21706,user_7570,2025-06-15,MEXICO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,160.63,5.0,155.63,RETAIL
order_21707,user_1800,2025-03-30,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,438.42,0.0,438.42,RETAIL
order_21708,user_5948,2025-01-23,COLOMBIA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,60.07,10.0,110.14,RETAIL
order_21709,user_683,2025-02-21,COLOMBIA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,215.87,5.0,426.74,RETAIL
order_21710,user_1922,2025-05-24,MEXICO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,34.65,0.0,69.29,RETAIL
order_21711,user_3701,2025-03-19,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,243.58,10.0,233.58,RETAIL
order_21712,user_3368,2025-03-20,COLOMBIA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,100.19,10.0,90.19,RETAIL
order_21713,user_6433,2025-03-31,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,329.49,10.0,648.98,RETAIL
order_21714,user_4969,2025-03-20,MEXICO,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,301.61,15.0,588.22,RETAIL
order_21715,user_5260,2025-02-04,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,80.44,5.0,155.88,RETAIL
order_21716,user_4306,2025-02-21,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,226.57,15.0,438.13,RETAIL
order_21717,user_5428,2025-06-22,COLOMBIA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,113.49,0.0,113.49,RETAIL
order_21718,user_3151,2025-01-15,COLOMBIA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,302.85,0.0,605.7,RETAIL
order_21719,user_7815,2025-04-20,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,473.04,0.0,946.07,RETAIL
order_21720,user_2514,2025-03-27,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,333.1,5.0,661.21,RETAIL
order_21721,user_871,2025-01-09,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,255.88,0.0,511.76,RETAIL
order_21722,user_2958,2025-02-18,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,388.33,10.0,378.33,RETAIL
order_21723,user_1256,2025-03-23,MEXICO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,424.77,0.0,849.54,RETAIL
order_21724,user_7542,2025-06-13,MEXICO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,483.48,10.0,956.96,RETAIL
order_21725,user_510,2025-04-09,ARGENTINA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,402.52,0.0,805.05,RETAIL
order_21726,user_1264,2025-06-16,COLOMBIA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,153.66,5.0,302.33,RETAIL
order_21727,user_7527,2025-04-26,COLOMBIA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,109.38,0.0,218.76,RETAIL
order_21728,user_1825,2025-04-10,MEXICO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,430.29,0.0,860.58,RETAIL
order_21729,user_4957,2025-02-16,ARGENTINA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,214.12,0.0,214.12,RETAIL
order_21730,user_1644,2025-05-01,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,59.69,10.0,49.69,RETAIL
order_21731,user_354,2025-04-02,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,50.74,10.0,40.74,RETAIL
order_21732,user_6054,2025-01-24,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,259.63,5.0,254.63,RETAIL
order_21733,user_6408,2025-02-27,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,48.24,0.0,96.47,RETAIL
order_21734,user_5469,2025-03-22,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,131.4,10.0,252.8,RETAIL
order_21735,user_3496,2025-01-17,MEXICO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,196.38,0.0,196.38,RETAIL
order_21736,user_4828,2025-05-11,MEXICO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,380.61,10.0,370.61,RETAIL
order_21737,user_136,2025-06-26,ARGENTINA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,43.69,0.0,87.38,RETAIL
order_21738,user_397,2025-06-29,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,165.24,0.0,330.48,RETAIL
order_21739,user_6755,2025-03-03,COLOMBIA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,320.93,0.0,320.93,RETAIL
order_21740,user_4200,2025-05-20,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,308.06,0.0,308.06,RETAIL
order_21741,user_1900,2025-04-24,COLOMBIA,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,2,338.05,0.0,676.1,RETAIL
order_21742,user_4745,2025-06-28,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,479.07,5.0,474.07,RETAIL
order_21743,user_7060,2025-04-03,COLOMBIA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,31.0,15.0,16.0,RETAIL
order_21744,user_5969,2025-05-02,MEXICO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,438.69,0.0,438.69,RETAIL
order_21745,user_7222,2025-04-10,MEXICO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,481.62,0.0,481.62,RETAIL
order_21746,user_2887,2025-04-11,MEXICO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,73.89,10.0,137.79,RETAIL
order_21747,user_435,2025-05-07,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,425.5,10.0,415.5,RETAIL
order_21748,user_6273,2025-01-23,COLOMBIA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,299.35,10.0,588.7,RETAIL
order_21749,user_4846,2025-03-20,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,301.43,15.0,587.85,RETAIL
order_21750,user_6872,2025-01-16,MEXICO,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,366.8,5.0,361.8,RETAIL
order_21751,user_6708,2025-05-31,COLOMBIA,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,465.21,5.0,925.42,RETAIL
order_21752,user_2944,2025-04-16,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,316.01,15.0,301.01,RETAIL
order_21753,user_3015,2025-02-21,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,346.17,0.0,692.34,RETAIL
order_21754,user_4780,2025-06-23,ARGENTINA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,482.02,10.0,472.02,RETAIL
order_21755,user_3018,2025-06-03,COLOMBIA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,210.36,10.0,410.71,RETAIL
order_21756,user_2541,2025-04-20,MEXICO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,306.54,15.0,598.07,RETAIL
order_21757,user_5707,2025-04-25,MEXICO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,130.97,0.0,261.95,RETAIL
order_21758,user_3690,2025-06-10,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,359.81,0.0,359.81,RETAIL
order_21759,user_7123,2025-05-23,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,88.72,10.0,167.43,RETAIL
order_21760,user_6219,2025-05-03,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,27.23,0.0,54.46,RETAIL
order_21761,user_5673,2025-03-08,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,342.81,0.0,342.81,RETAIL
order_21762,user_2960,2025-02-27,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,303.42,15.0,288.42,RETAIL
order_21763,user_2618,2025-05-01,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,387.89,5.0,382.89,RETAIL
order_21764,user_2947,2025-03-14,ARGENTINA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,302.32,5.0,297.32,RETAIL
order_21765,user_6745,2025-02-19,COLOMBIA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,38.04,0.0,38.04,RETAIL
order_21766,user_4459,2025-06-18,COLOMBIA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,478.09,0.0,478.09,RETAIL
order_21767,user_7848,2025-02-02,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,79.08,10.0,69.08,RETAIL
order_21768,user_2331,2025-02-11,MEXICO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,359.53,0.0,719.06,RETAIL
order_21769,user_1226,2025-04-02,COLOMBIA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,497.82,0.0,497.82,RETAIL
order_21770,user_23,2025-06-15,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,140.47,15.0,265.95,RETAIL
order_21771,user_1757,2025-03-29,MEXICO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,433.37,0.0,866.74,RETAIL
order_21772,user_6925,2025-02-27,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,34.09,0.0,34.09,RETAIL
order_21773,user_2089,2025-04-07,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,79.81,0.0,79.81,RETAIL
order_21774,user_1822,2025-04-10,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,405.72,10.0,395.72,RETAIL
order_21775,user_6864,2025-04-05,COLOMBIA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,432.25,0.0,432.25,RETAIL
order_21776,user_938,2025-03-29,ARGENTINA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,57.74,0.0,57.74,RETAIL
order_21777,user_2907,2025-03-08,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,322.42,0.0,644.84,RETAIL
order_21778,user_2260,2025-03-20,ARGENTINA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,320.11,10.0,630.21,RETAIL
order_21779,user_3295,2025-05-11,ARGENTINA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,338.67,0.0,677.33,RETAIL
order_21780,user_5753,2025-05-27,ARGENTINA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,451.09,5.0,446.09,RETAIL
order_21781,user_4434,2025-04-25,MEXICO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,446.91,0.0,446.91,RETAIL
order_21782,user_2804,2025-04-02,MEXICO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,135.72,0.0,135.72,RETAIL
order_21783,user_1717,2025-04-13,ARGENTINA,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,2,206.45,0.0,412.9,RETAIL
order_21784,user_6088,2025-06-10,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,373.41,0.0,746.83,RETAIL
order_21785,user_3936,2025-02-16,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,56.67,0.0,113.34,RETAIL
order_21786,user_3845,2025-05-29,MEXICO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,378.88,0.0,757.76,RETAIL
order_21787,user_7791,2025-01-09,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,479.48,0.0,479.48,RETAIL
order_21788,user_1232,2025-03-08,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,391.2,5.0,386.2,RETAIL
order_21789,user_5637,2025-04-12,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,52.02,5.0,47.02,RETAIL
order_21790,user_1504,2025-06-28,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,86.32,0.0,172.65,RETAIL
order_21791,user_1571,2025-06-19,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,167.84,5.0,162.84,RETAIL
order_21792,user_943,2025-01-03,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,332.73,5.0,660.45,RETAIL
order_21793,user_1724,2025-05-24,ARGENTINA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,281.71,5.0,558.41,RETAIL
order_21794,user_3820,2025-04-30,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,20.37,10.0,10.37,RETAIL
order_21795,user_2170,2025-06-26,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,187.84,10.0,177.84,RETAIL
order_21796,user_4382,2025-02-12,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,465.95,0.0,465.95,RETAIL
order_21797,user_2086,2025-01-16,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,455.06,10.0,445.06,RETAIL
order_21798,user_5582,2025-03-03,ARGENTINA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,457.03,0.0,914.05,RETAIL
order_21799,user_2292,2025-03-26,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,91.25,0.0,182.51,RETAIL
order_21800,user_5059,2025-02-07,COLOMBIA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,315.78,0.0,631.55,RETAIL
order_21801,user_1737,2025-05-13,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,365.43,5.0,725.87,RETAIL
order_21802,user_5101,2025-04-01,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,21.86,0.0,21.86,RETAIL
order_21803,user_3405,2025-05-13,COLOMBIA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,456.62,0.0,456.62,RETAIL
order_21804,user_1135,2025-06-16,MEXICO,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,61.16,0.0,122.32,RETAIL
order_21805,user_2608,2025-03-10,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,386.55,0.0,386.55,RETAIL
order_21806,user_3715,2025-02-03,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,309.57,0.0,619.14,RETAIL
order_21807,user_846,2025-06-08,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,121.06,0.0,121.06,RETAIL
order_21808,user_5146,2025-04-30,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,23.57,0.0,47.13,RETAIL
order_21809,user_7633,2025-03-03,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,280.74,0.0,280.74,RETAIL
order_21810,user_349,2025-03-21,MEXICO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,464.12,10.0,918.24,RETAIL
order_21811,user_3154,2025-02-15,COLOMBIA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,205.9,5.0,406.8,RETAIL
order_21812,user_5640,2025-01-16,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,436.19,0.0,872.38,RETAIL
order_21813,user_1798,2025-03-08,COLOMBIA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,88.36,0.0,176.73,RETAIL
order_21814,user_7418,2025-05-18,MEXICO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,225.37,0.0,225.37,RETAIL
order_21815,user_7330,2025-03-19,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,473.77,10.0,463.77,RETAIL
order_21816,user_1595,2025-05-12,ARGENTINA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,186.85,15.0,358.69,RETAIL
order_21817,user_2738,2025-06-29,ARGENTINA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,54.61,10.0,99.23,RETAIL
order_21818,user_2272,2025-06-10,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,143.0,5.0,138.0,RETAIL
order_21819,user_7663,2025-05-23,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,64.71,5.0,124.43,RETAIL
order_21820,user_539,2025-01-12,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,22.38,5.0,39.75,RETAIL
order_21821,user_7079,2025-04-26,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,308.77,10.0,607.54,RETAIL
order_21822,user_7768,2025-03-07,ARGENTINA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,421.09,0.0,842.19,RETAIL
order_21823,user_1013,2025-02-14,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,252.28,0.0,504.55,RETAIL
order_21824,user_1874,2025-03-20,MEXICO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,192.05,10.0,374.1,RETAIL
order_21825,user_7903,2025-04-30,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,188.42,0.0,188.42,RETAIL
order_21826,user_4089,2025-03-31,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,113.53,10.0,217.07,RETAIL
order_21827,user_5229,2025-04-27,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,267.72,0.0,267.72,RETAIL
order_21828,user_7801,2025-05-18,MEXICO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,72.49,15.0,57.49,RETAIL
order_21829,user_336,2025-04-15,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,463.44,10.0,916.89,RETAIL
order_21830,user_7070,2025-04-14,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,227.96,0.0,227.96,RETAIL
order_21831,user_754,2025-05-06,ARGENTINA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,222.75,5.0,440.51,RETAIL
order_21832,user_3981,2025-05-02,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,193.45,5.0,381.89,RETAIL
order_21833,user_3871,2025-03-02,ARGENTINA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,369.61,0.0,739.21,RETAIL
order_21834,user_3744,2025-05-07,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,180.86,10.0,170.86,RETAIL
order_21835,user_379,2025-03-16,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,336.75,5.0,668.5,RETAIL
order_21836,user_1827,2025-06-13,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,112.57,0.0,112.57,RETAIL
order_21837,user_5133,2025-01-20,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,125.26,0.0,125.26,RETAIL
order_21838,user_2315,2025-01-31,ARGENTINA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,144.27,5.0,283.54,RETAIL
order_21839,user_2955,2025-04-17,ARGENTINA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,223.12,5.0,441.24,RETAIL
order_21840,user_455,2025-01-31,ARGENTINA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,224.45,5.0,219.45,RETAIL
order_21841,user_5731,2025-03-21,COLOMBIA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,311.8,0.0,623.61,RETAIL
order_21842,user_3067,2025-06-19,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,379.03,15.0,743.06,RETAIL
order_21843,user_3832,2025-05-20,COLOMBIA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,443.84,5.0,882.68,RETAIL
order_21844,user_1004,2025-05-28,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,471.19,0.0,942.37,RETAIL
order_21845,user_4560,2025-04-21,MEXICO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,95.43,0.0,95.43,RETAIL
order_21846,user_677,2025-04-11,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,317.56,0.0,635.12,RETAIL
order_21847,user_3880,2025-01-20,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,96.35,0.0,96.35,RETAIL
order_21848,user_4898,2025-02-16,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,317.08,0.0,634.17,RETAIL
order_21849,user_2232,2025-05-26,ARGENTINA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,410.88,0.0,821.75,RETAIL
order_21850,user_1268,2025-06-11,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,294.08,15.0,573.16,RETAIL
order_21851,user_819,2025-03-07,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,68.84,0.0,68.84,RETAIL
order_21852,user_5039,2025-06-16,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,461.65,0.0,461.65,RETAIL
order_21853,user_4065,2025-05-22,COLOMBIA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,141.21,0.0,282.43,RETAIL
order_21854,user_7118,2025-01-11,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,446.63,5.0,441.63,RETAIL
order_21855,user_5122,2025-04-27,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,151.97,0.0,303.93,RETAIL
order_21856,user_4715,2025-04-24,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,116.22,0.0,232.44,RETAIL
order_21857,user_4004,2025-03-10,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,64.65,10.0,54.65,RETAIL
order_21858,user_6039,2025-05-27,ARGENTINA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,55.08,10.0,45.08,RETAIL
order_21859,user_1610,2025-06-06,ARGENTINA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,380.64,0.0,380.64,RETAIL
order_21860,user_7944,2025-04-27,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,149.92,0.0,299.85,RETAIL
order_21861,user_5269,2025-06-27,COLOMBIA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,305.1,5.0,605.2,RETAIL
order_21862,user_446,2025-03-22,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,396.44,0.0,792.89,RETAIL
order_21863,user_3202,2025-06-02,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,297.02,10.0,287.02,RETAIL
order_21864,user_3235,2025-01-07,COLOMBIA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,290.46,5.0,285.46,RETAIL
order_21865,user_5031,2025-02-18,MEXICO,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,83.55,0.0,83.55,RETAIL
order_21866,user_4275,2025-01-18,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,334.24,0.0,668.48,RETAIL
order_21867,user_3213,2025-04-24,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,222.58,0.0,222.58,RETAIL
order_21868,user_7660,2025-03-29,ARGENTINA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,437.52,0.0,875.03,RETAIL
order_21869,user_6518,2025-03-15,MEXICO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,113.93,0.0,227.85,RETAIL
order_21870,user_4985,2025-01-25,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,30.34,0.0,60.68,RETAIL
order_21871,user_5191,2025-03-30,ARGENTINA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,181.53,0.0,181.53,RETAIL
order_21872,user_437,2025-05-13,ARGENTINA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,469.88,0.0,469.88,RETAIL
order_21873,user_7568,2025-02-16,ARGENTINA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,97.21,10.0,184.42,RETAIL
order_21874,user_5462,2025-05-23,COLOMBIA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,76.21,0.0,152.42,RETAIL
order_21875,user_3665,2025-05-25,ARGENTINA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,41.95,0.0,83.91,RETAIL
order_21876,user_7957,2025-04-24,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,152.74,5.0,147.74,RETAIL
order_21877,user_5218,2025-06-04,ARGENTINA,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,2,157.87,0.0,315.74,RETAIL
order_21878,user_6663,2025-04-26,ARGENTINA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,467.48,5.0,929.96,RETAIL
order_21879,user_7950,2025-04-22,COLOMBIA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,115.48,10.0,220.95,RETAIL
order_21880,user_6155,2025-06-17,COLOMBIA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,435.05,10.0,425.05,RETAIL
order_21881,user_4139,2025-06-20,MEXICO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,56.48,0.0,112.95,RETAIL
